Kinase,Z,method,AvgZ
DAPK,-0.11,710230603>0.3,0.34750000000000003
HAL,-0.07,710230603>0.3,-0.27416666666666667
GRK,-0.06,710230603>0.3,-0.5258333333333334
MSN,-0.02,710230603>0.3,0.22749999999999998
DMPK,3.83,710230603>0.4,2.399166666666667
DYRK,-3.75,710230603>0.4,-3.549166666666667
PKA,3.51,710230603>0.4,3.0425
RSK,3.25,710230603>0.4,2.3758333333333335
PKG,3.18,710230603>0.4,2.1758333333333333
NMO,-3.17,710230603>0.4,-3.5308333333333333
STE7,-3.16,710230603>0.4,-3.7725
PIM,3.07,710230603>0.4,1.8316666666666666
AKT,2.92,710230603>0.4,2.9758333333333336
RAD53,2.88,710230603>0.4,2.7816666666666667
PAKA,2.87,710230603>0.4,2.4325
PLK,-2.77,710230603>0.4,-3.14
ERK,-2.75,710230603>0.4,-3.4416666666666664
JNK,-2.74,710230603>0.4,-2.9850000000000003
AMPK,2.51,710230603>0.4,1.6991666666666667
PDK1,-2.41,710230603>0.4,-2.151666666666667
PKCI,2.36,710230603>0.4,1.5516666666666667
PKD,2.05,710230603>0.4,1.4833333333333334
SGK,2.04,710230603>0.4,1.4525
LKB,-2.03,710230603>0.4,-1.86
MAPKAPK,2,710230603>0.4,1.84
P38,-1.97,710230603>0.4,-2.46
MARK,1.81,710230603>0.4,1.0183333333333333
STE11,-1.78,710230603>0.4,-2.3375
MST,-1.75,710230603>0.4,-1.6691666666666667
CDK,-1.71,710230603>0.4,-2.0166666666666666
MTOR,-1.66,710230603>0.4,-1.44
PRKDC,-1.6,710230603>0.4,-1.9041666666666666
PEK,-1.51,710230603>0.4,-1.4733333333333334
IRAK,-1.5,710230603>0.4,-1.2908333333333333
PHK,1.49,710230603>0.4,1.455
PKN,1.48,710230603>0.4,0.9475
PAKB,1.48,710230603>0.4,1.1758333333333333
GSK,-1.37,710230603>0.4,-1.47
NAK,-1.35,710230603>0.4,-1.4675
TTK,-1.35,710230603>0.4,-1.4775
NUAK,-1.34,710230603>0.4,-1.4425000000000001
CK2,-1.34,710230603>0.4,-1.2325
TLK,-1.3,710230603>0.4,-1.46
QIK,-1.29,710230603>0.4,-0.6491666666666667
IKK,-1.25,710230603>0.4,-1.0283333333333333
PKCA,1.21,710230603>0.4,1.2766666666666666
FRAY,-1.21,710230603>0.4,-0.0683333333333333
KHS,1.05,710230603>0.4,1.0008333333333335
TAO,1.04,710230603>0.4,0.8116666666666666
MOS,1.04,710230603>0.4,0.8258333333333333
WNK,1.04,710230603>0.4,1.0066666666666666
CLK,-0.98,710230603>0.4,-1.0425
NIK,-0.98,710230603>0.4,-1.0291666666666666
CAMKK,-0.97,710230603>0.4,-1.0366666666666666
CAMK1,0.97,710230603>0.4,0.4616666666666666
PASK,-0.96,710230603>0.4,0.31083333333333335
SLK,-0.95,710230603>0.4,-1.0283333333333333
BRSK,-0.95,710230603>0.4,-1.0316666666666667
CK1,-0.95,710230603>0.4,-1.72
ULK,-0.94,710230603>0.4,-1.0483333333333333
ATM,-0.92,710230603>0.4,-1.1691666666666667
NEK,-0.92,710230603>0.4,-0.6866666666666666
BUD32,-0.91,710230603>0.4,-1.0475
MLK,-0.82,710230603>0.4,0.17
PKCH,0.74,710230603>0.4,1.3641666666666667
BARK2,0.68,710230603>0.4,0.3566666666666667
DAPK,-0.61,710230603>0.4,0.34750000000000003
PDHK,0.57,710230603>0.4,0.6183333333333333
MLCK,0.57,710230603>0.4,0.4291666666666667
CAMK2,-0.52,710230603>0.4,-0.16833333333333336
CHK1,0.5,710230603>0.4,-0.4516666666666667
PKCD,0.49,710230603>0.4,0.9825
GRK,-0.37,710230603>0.4,-0.5258333333333334
NDR,-0.36,710230603>0.4,0.3466666666666667
VRK1,-0.31,710230603>0.4,0.12666666666666662
COT,-0.31,710230603>0.4,0.03999999999999998
STKR,-0.29,710230603>0.4,-0.5
RAF,0.28,710230603>0.4,-0.4741666666666667
MSN,0.14,710230603>0.4,0.22749999999999998
MELK,-0.14,710230603>0.4,0.20916666666666667
ATR,-0.14,710230603>0.4,-0.9333333333333333
AUR,-0.12,710230603>0.4,0.5325
HAL,0.07,710230603>0.4,-0.27416666666666667
RIPK,-0.04,710230603>0.4,0.43499999999999994
ERK,-4.76,710230604>0.15,-3.4416666666666664
DYRK,-4.74,710230604>0.15,-3.549166666666667
JNK,-4.32,710230604>0.15,-2.9850000000000003
NMO,-4.22,710230604>0.15,-3.5308333333333333
PKA,4.09,710230604>0.15,3.0425
PLK,-4.03,710230604>0.15,-3.14
STE7,-3.91,710230604>0.15,-3.7725
P38,-3.73,710230604>0.15,-2.46
AKT,3.38,710230604>0.15,2.9758333333333336
PAKA,3.28,710230604>0.15,2.4325
RAD53,3.24,710230604>0.15,2.7816666666666667
DMPK,3.19,710230604>0.15,2.399166666666667
RSK,3.11,710230604>0.15,2.3758333333333335
PKG,2.95,710230604>0.15,2.1758333333333333
STE11,-2.76,710230604>0.15,-2.3375
PDK1,-2.76,710230604>0.15,-2.151666666666667
CDK,-2.75,710230604>0.15,-2.0166666666666666
LKB,-2.33,710230604>0.15,-1.86
CK1,-2.18,710230604>0.15,-1.72
MST,-2.16,710230604>0.15,-1.6691666666666667
PKCI,2.14,710230604>0.15,1.5516666666666667
PIM,2.11,710230604>0.15,1.8316666666666666
PRKDC,-2.01,710230604>0.15,-1.9041666666666666
AMPK,2.01,710230604>0.15,1.6991666666666667
PKCA,1.96,710230604>0.15,1.2766666666666666
MAPKAPK,1.93,710230604>0.15,1.84
PKD,1.91,710230604>0.15,1.4833333333333334
TTK,-1.79,710230604>0.15,-1.4775
NAK,-1.77,710230604>0.15,-1.4675
TLK,-1.74,710230604>0.15,-1.46
GSK,-1.72,710230604>0.15,-1.47
PHK,1.68,710230604>0.15,1.455
NUAK,-1.68,710230604>0.15,-1.4425000000000001
ATM,-1.5,710230604>0.15,-1.1691666666666667
SGK,1.47,710230604>0.15,1.4525
MTOR,-1.37,710230604>0.15,-1.44
ULK,-1.35,710230604>0.15,-1.0483333333333333
IRAK,-1.33,710230604>0.15,-1.2908333333333333
CK2,-1.32,710230604>0.15,-1.2325
PKCD,1.31,710230604>0.15,0.9825
BUD32,-1.3,710230604>0.15,-1.0475
PEK,-1.3,710230604>0.15,-1.4733333333333334
CLK,-1.29,710230604>0.15,-1.0425
PKCH,1.28,710230604>0.15,1.3641666666666667
NIK,-1.24,710230604>0.15,-1.0291666666666666
MARK,1.22,710230604>0.15,1.0183333333333333
BRSK,-1.22,710230604>0.15,-1.0316666666666667
CAMKK,-1.22,710230604>0.15,-1.0366666666666666
SLK,-1.18,710230604>0.15,-1.0283333333333333
PKN,1.17,710230604>0.15,0.9475
RIPK,1.16,710230604>0.15,0.43499999999999994
PAKB,1.15,710230604>0.15,1.1758333333333333
ATR,-1.05,710230604>0.15,-0.9333333333333333
IKK,-1.03,710230604>0.15,-1.0283333333333333
STKR,-0.95,710230604>0.15,-0.5
NDR,0.93,710230604>0.15,0.3466666666666667
PDHK,0.91,710230604>0.15,0.6183333333333333
AUR,0.87,710230604>0.15,0.5325
PASK,0.86,710230604>0.15,0.31083333333333335
NEK,-0.85,710230604>0.15,-0.6866666666666666
TAO,0.82,710230604>0.15,0.8116666666666666
KHS,0.81,710230604>0.15,1.0008333333333335
WNK,0.81,710230604>0.15,1.0066666666666666
MOS,0.8,710230604>0.15,0.8258333333333333
GRK,-0.75,710230604>0.15,-0.5258333333333334
RAF,-0.69,710230604>0.15,-0.4741666666666667
CAMK1,0.64,710230604>0.15,0.4616666666666666
MSN,0.61,710230604>0.15,0.22749999999999998
QIK,-0.58,710230604>0.15,-0.6491666666666667
CHK1,-0.53,710230604>0.15,-0.4516666666666667
MELK,0.49,710230604>0.15,0.20916666666666667
HAL,-0.3,710230604>0.15,-0.27416666666666667
DAPK,0.23,710230604>0.15,0.34750000000000003
BARK2,0.23,710230604>0.15,0.3566666666666667
CAMK2,-0.15,710230604>0.15,-0.16833333333333336
MLK,0.08,710230604>0.15,0.17
FRAY,-0.04,710230604>0.15,-0.0683333333333333
VRK1,-0.03,710230604>0.15,0.12666666666666662
MLCK,-0.02,710230604>0.15,0.4291666666666667
COT,-0.01,710230604>0.15,0.03999999999999998
ERK,-4.76,710230604>0.2,-3.4416666666666664
DYRK,-4.74,710230604>0.2,-3.549166666666667
JNK,-4.32,710230604>0.2,-2.9850000000000003
NMO,-4.22,710230604>0.2,-3.5308333333333333
PKA,4.09,710230604>0.2,3.0425
PLK,-4.03,710230604>0.2,-3.14
STE7,-3.91,710230604>0.2,-3.7725
P38,-3.73,710230604>0.2,-2.46
AKT,3.38,710230604>0.2,2.9758333333333336
PAKA,3.28,710230604>0.2,2.4325
RAD53,3.24,710230604>0.2,2.7816666666666667
DMPK,3.19,710230604>0.2,2.399166666666667
RSK,3.11,710230604>0.2,2.3758333333333335
PKG,2.95,710230604>0.2,2.1758333333333333
STE11,-2.76,710230604>0.2,-2.3375
PDK1,-2.76,710230604>0.2,-2.151666666666667
CDK,-2.75,710230604>0.2,-2.0166666666666666
LKB,-2.33,710230604>0.2,-1.86
CK1,-2.18,710230604>0.2,-1.72
MST,-2.16,710230604>0.2,-1.6691666666666667
PKCI,2.14,710230604>0.2,1.5516666666666667
PIM,2.11,710230604>0.2,1.8316666666666666
PRKDC,-2.01,710230604>0.2,-1.9041666666666666
AMPK,2.01,710230604>0.2,1.6991666666666667
PKCA,1.96,710230604>0.2,1.2766666666666666
MAPKAPK,1.93,710230604>0.2,1.84
PKD,1.91,710230604>0.2,1.4833333333333334
TTK,-1.79,710230604>0.2,-1.4775
NAK,-1.77,710230604>0.2,-1.4675
TLK,-1.74,710230604>0.2,-1.46
GSK,-1.72,710230604>0.2,-1.47
PHK,1.68,710230604>0.2,1.455
NUAK,-1.68,710230604>0.2,-1.4425000000000001
ATM,-1.5,710230604>0.2,-1.1691666666666667
SGK,1.47,710230604>0.2,1.4525
MTOR,-1.37,710230604>0.2,-1.44
ULK,-1.35,710230604>0.2,-1.0483333333333333
IRAK,-1.33,710230604>0.2,-1.2908333333333333
CK2,-1.32,710230604>0.2,-1.2325
PKCD,1.31,710230604>0.2,0.9825
BUD32,-1.3,710230604>0.2,-1.0475
PEK,-1.3,710230604>0.2,-1.4733333333333334
CLK,-1.29,710230604>0.2,-1.0425
PKCH,1.28,710230604>0.2,1.3641666666666667
NIK,-1.24,710230604>0.2,-1.0291666666666666
MARK,1.22,710230604>0.2,1.0183333333333333
BRSK,-1.22,710230604>0.2,-1.0316666666666667
CAMKK,-1.22,710230604>0.2,-1.0366666666666666
SLK,-1.18,710230604>0.2,-1.0283333333333333
PKN,1.17,710230604>0.2,0.9475
RIPK,1.16,710230604>0.2,0.43499999999999994
PAKB,1.15,710230604>0.2,1.1758333333333333
ATR,-1.05,710230604>0.2,-0.9333333333333333
IKK,-1.03,710230604>0.2,-1.0283333333333333
STKR,-0.95,710230604>0.2,-0.5
NDR,0.93,710230604>0.2,0.3466666666666667
PDHK,0.91,710230604>0.2,0.6183333333333333
AUR,0.87,710230604>0.2,0.5325
PASK,0.86,710230604>0.2,0.31083333333333335
NEK,-0.85,710230604>0.2,-0.6866666666666666
TAO,0.82,710230604>0.2,0.8116666666666666
KHS,0.81,710230604>0.2,1.0008333333333335
WNK,0.81,710230604>0.2,1.0066666666666666
MOS,0.8,710230604>0.2,0.8258333333333333
GRK,-0.75,710230604>0.2,-0.5258333333333334
RAF,-0.69,710230604>0.2,-0.4741666666666667
CAMK1,0.64,710230604>0.2,0.4616666666666666
MSN,0.61,710230604>0.2,0.22749999999999998
QIK,-0.58,710230604>0.2,-0.6491666666666667
CHK1,-0.53,710230604>0.2,-0.4516666666666667
MELK,0.49,710230604>0.2,0.20916666666666667
HAL,-0.3,710230604>0.2,-0.27416666666666667
DAPK,0.23,710230604>0.2,0.34750000000000003
BARK2,0.23,710230604>0.2,0.3566666666666667
CAMK2,-0.15,710230604>0.2,-0.16833333333333336
MLK,0.08,710230604>0.2,0.17
FRAY,-0.04,710230604>0.2,-0.0683333333333333
VRK1,-0.03,710230604>0.2,0.12666666666666662
MLCK,-0.02,710230604>0.2,0.4291666666666667
COT,-0.01,710230604>0.2,0.03999999999999998
DYRK,-4.46,710230604>0.3,-3.549166666666667
ERK,-4.34,710230604>0.3,-3.4416666666666664
STE7,-4.31,710230604>0.3,-3.7725
NMO,-4.11,710230604>0.3,-3.5308333333333333
JNK,-4.04,710230604>0.3,-2.9850000000000003
PLK,-3.97,710230604>0.3,-3.14
PKA,3.95,710230604>0.3,3.0425
P38,-3.41,710230604>0.3,-2.46
PKG,3.17,710230604>0.3,2.1758333333333333
AKT,3.12,710230604>0.3,2.9758333333333336
PAKA,3.01,710230604>0.3,2.4325
RAD53,2.99,710230604>0.3,2.7816666666666667
CDK,-2.95,710230604>0.3,-2.0166666666666666
DMPK,2.81,710230604>0.3,2.399166666666667
RSK,2.77,710230604>0.3,2.3758333333333335
LKB,-2.75,710230604>0.3,-1.86
PDK1,-2.75,710230604>0.3,-2.151666666666667
PRKDC,-2.54,710230604>0.3,-1.9041666666666666
STE11,-2.53,710230604>0.3,-2.3375
AMPK,2.28,710230604>0.3,1.6991666666666667
PKCI,2.26,710230604>0.3,1.5516666666666667
MAPKAPK,2.2,710230604>0.3,1.84
PIM,2.09,710230604>0.3,1.8316666666666666
MST,-2.07,710230604>0.3,-1.6691666666666667
CK1,-1.92,710230604>0.3,-1.72
IRAK,-1.9,710230604>0.3,-1.2908333333333333
PKCA,1.8,710230604>0.3,1.2766666666666666
PKD,1.75,710230604>0.3,1.4833333333333334
MTOR,-1.72,710230604>0.3,-1.44
NUAK,-1.7,710230604>0.3,-1.4425000000000001
TTK,-1.69,710230604>0.3,-1.4775
GSK,-1.66,710230604>0.3,-1.47
TLK,-1.63,710230604>0.3,-1.46
NAK,-1.62,710230604>0.3,-1.4675
SGK,1.54,710230604>0.3,1.4525
IKK,-1.45,710230604>0.3,-1.0283333333333333
PEK,-1.44,710230604>0.3,-1.4733333333333334
PHK,1.44,710230604>0.3,1.455
ATM,-1.41,710230604>0.3,-1.1691666666666667
PKCH,1.36,710230604>0.3,1.3641666666666667
CK2,-1.32,710230604>0.3,-1.2325
BUD32,-1.24,710230604>0.3,-1.0475
ULK,-1.24,710230604>0.3,-1.0483333333333333
PKN,1.24,710230604>0.3,0.9475
MARK,1.22,710230604>0.3,1.0183333333333333
CAMKK,-1.21,710230604>0.3,-1.0366666666666666
PAKB,1.18,710230604>0.3,1.1758333333333333
SLK,-1.18,710230604>0.3,-1.0283333333333333
NIK,-1.16,710230604>0.3,-1.0291666666666666
NEK,-1.15,710230604>0.3,-0.6866666666666666
BRSK,-1.14,710230604>0.3,-1.0316666666666667
CLK,-1.14,710230604>0.3,-1.0425
RIPK,1.03,710230604>0.3,0.43499999999999994
ATR,-0.95,710230604>0.3,-0.9333333333333333
NDR,-0.92,710230604>0.3,0.3466666666666667
STKR,-0.88,710230604>0.3,-0.5
MOS,0.85,710230604>0.3,0.8258333333333333
TAO,0.85,710230604>0.3,0.8116666666666666
PDHK,0.85,710230604>0.3,0.6183333333333333
KHS,0.83,710230604>0.3,1.0008333333333335
PKCD,0.82,710230604>0.3,0.9825
PASK,0.82,710230604>0.3,0.31083333333333335
WNK,0.81,710230604>0.3,1.0066666666666666
MSN,0.68,710230604>0.3,0.22749999999999998
GRK,-0.68,710230604>0.3,-0.5258333333333334
QIK,-0.62,710230604>0.3,-0.6491666666666667
CAMK2,-0.5,710230604>0.3,-0.16833333333333336
RAF,-0.5,710230604>0.3,-0.4741666666666667
FRAY,-0.37,710230604>0.3,-0.0683333333333333
CHK1,-0.34,710230604>0.3,-0.4516666666666667
CAMK1,0.32,710230604>0.3,0.4616666666666666
AUR,0.31,710230604>0.3,0.5325
MLK,-0.31,710230604>0.3,0.17
BARK2,0.28,710230604>0.3,0.3566666666666667
HAL,-0.27,710230604>0.3,-0.27416666666666667
MELK,-0.22,710230604>0.3,0.20916666666666667
VRK1,0.09,710230604>0.3,0.12666666666666662
COT,0.06,710230604>0.3,0.03999999999999998
MLCK,0.05,710230604>0.3,0.4291666666666667
DAPK,-0.05,710230604>0.3,0.34750000000000003
ERK,-4.9,710230604>0.4,-3.4416666666666664
DYRK,-4.61,710230604>0.4,-3.549166666666667
JNK,-4.16,710230604>0.4,-2.9850000000000003
NMO,-4,710230604>0.4,-3.5308333333333333
STE7,-3.95,710230604>0.4,-3.7725
PKA,3.81,710230604>0.4,3.0425
PLK,-3.77,710230604>0.4,-3.14
AKT,3.43,710230604>0.4,2.9758333333333336
CDK,-3.24,710230604>0.4,-2.0166666666666666
RAD53,3.23,710230604>0.4,2.7816666666666667
PAKA,3.21,710230604>0.4,2.4325
P38,-3.11,710230604>0.4,-2.46
PKG,3,710230604>0.4,2.1758333333333333
DMPK,2.93,710230604>0.4,2.399166666666667
PDK1,-2.89,710230604>0.4,-2.151666666666667
RSK,2.84,710230604>0.4,2.3758333333333335
LKB,-2.74,710230604>0.4,-1.86
STE11,-2.56,710230604>0.4,-2.3375
PRKDC,-2.42,710230604>0.4,-1.9041666666666666
GSK,-2.38,710230604>0.4,-1.47
PKCI,2.33,710230604>0.4,1.5516666666666667
AMPK,2.33,710230604>0.4,1.6991666666666667
PKCA,2.23,710230604>0.4,1.2766666666666666
MAPKAPK,2.14,710230604>0.4,1.84
PIM,2.11,710230604>0.4,1.8316666666666666
MTOR,-1.96,710230604>0.4,-1.44
MST,-1.9,710230604>0.4,-1.6691666666666667
CK2,-1.89,710230604>0.4,-1.2325
PEK,-1.78,710230604>0.4,-1.4733333333333334
SGK,1.75,710230604>0.4,1.4525
TLK,-1.73,710230604>0.4,-1.46
IRAK,-1.72,710230604>0.4,-1.2908333333333333
CK1,-1.69,710230604>0.4,-1.72
TTK,-1.68,710230604>0.4,-1.4775
NAK,-1.67,710230604>0.4,-1.4675
NUAK,-1.6,710230604>0.4,-1.4425000000000001
PKD,1.57,710230604>0.4,1.4833333333333334
PHK,1.55,710230604>0.4,1.455
PKCH,1.49,710230604>0.4,1.3641666666666667
ATM,-1.34,710230604>0.4,-1.1691666666666667
MARK,1.3,710230604>0.4,1.0183333333333333
PKN,1.24,710230604>0.4,0.9475
PAKB,1.24,710230604>0.4,1.1758333333333333
SLK,-1.19,710230604>0.4,-1.0283333333333333
CAMKK,-1.19,710230604>0.4,-1.0366666666666666
BRSK,-1.17,710230604>0.4,-1.0316666666666667
IKK,-1.16,710230604>0.4,-1.0283333333333333
NIK,-1.15,710230604>0.4,-1.0291666666666666
CLK,-1.15,710230604>0.4,-1.0425
BUD32,-1.15,710230604>0.4,-1.0475
ULK,-1.14,710230604>0.4,-1.0483333333333333
NEK,-0.96,710230604>0.4,-0.6866666666666666
PKCD,0.89,710230604>0.4,0.9825
KHS,0.89,710230604>0.4,1.0008333333333335
MOS,0.87,710230604>0.4,0.8258333333333333
ATR,-0.86,710230604>0.4,-0.9333333333333333
WNK,0.85,710230604>0.4,1.0066666666666666
PASK,0.85,710230604>0.4,0.31083333333333335
TAO,0.85,710230604>0.4,0.8116666666666666
PDHK,0.84,710230604>0.4,0.6183333333333333
RIPK,0.81,710230604>0.4,0.43499999999999994
NDR,-0.79,710230604>0.4,0.3466666666666667
STKR,-0.77,710230604>0.4,-0.5
MSN,0.71,710230604>0.4,0.22749999999999998
QIK,-0.64,710230604>0.4,-0.6491666666666667
GRK,-0.56,710230604>0.4,-0.5258333333333334
CAMK1,0.48,710230604>0.4,0.4616666666666666
AUR,0.45,710230604>0.4,0.5325
CAMK2,-0.38,710230604>0.4,-0.16833333333333336
BARK2,0.34,710230604>0.4,0.3566666666666667
RAF,-0.33,710230604>0.4,-0.4741666666666667
CHK1,-0.25,710230604>0.4,-0.4516666666666667
HAL,-0.22,710230604>0.4,-0.27416666666666667
FRAY,-0.21,710230604>0.4,-0.0683333333333333
MLK,-0.16,710230604>0.4,0.17
VRK1,0.13,710230604>0.4,0.12666666666666662
MLCK,0.13,710230604>0.4,0.4291666666666667
COT,0.08,710230604>0.4,0.03999999999999998
MELK,-0.06,710230604>0.4,0.20916666666666667
DAPK,0.05,710230604>0.4,0.34750000000000003
