Kinase,Z,method,AvgZ
RIPK,-0.25,710230603>0.3,1.0216666666666667
CAMK1,-0.23,710230603>0.3,0.62
NEK,-0.23,710230603>0.3,-0.4308333333333333
MELK,-0.22,710230603>0.3,0.3358333333333334
FRAY,-0.09,710230603>0.3,-0.3425
PKCH,-0,710230603>0.3,0.8608333333333333
AMPK,3.36,710230603>0.4,2.0633333333333335
PKN,2.76,710230603>0.4,1.355
SGK,2.52,710230603>0.4,1.0708333333333333
STE7,-2.41,710230603>0.4,-2.0541666666666667
DMPK,2.27,710230603>0.4,2.56
RAF,2.26,710230603>0.4,-0.015833333333333366
AKT,2.16,710230603>0.4,1.5025
IKK,-2.08,710230603>0.4,-0.8675
RAD53,2.08,710230603>0.4,2.4116666666666666
PLK,-2.04,710230603>0.4,-1.9749999999999999
WNK,1.96,710230603>0.4,0.25999999999999995
TAO,1.93,710230603>0.4,0.6391666666666667
LKB,-1.83,710230603>0.4,-1.585
NMO,-1.73,710230603>0.4,-2.720833333333333
STE11,-1.68,710230603>0.4,-1.6941666666666666
CAMK2,-1.63,710230603>0.4,-0.47333333333333333
MSN,1.55,710230603>0.4,0.1725
CK2,-1.49,710230603>0.4,-1.1241666666666668
GSK,-1.37,710230603>0.4,-1.5658333333333334
PIM,1.35,710230603>0.4,2.0225
PKCI,1.34,710230603>0.4,1.675
AUR,1.33,710230603>0.4,0.8883333333333333
IRAK,-1.32,710230603>0.4,-1.19
DYRK,-1.32,710230603>0.4,-3.3225
PKCA,1.3,710230603>0.4,1.8033333333333332
RSK,1.2,710230603>0.4,2.1691666666666665
DAPK,1.18,710230603>0.4,0.3441666666666667
MLCK,-1.17,710230603>0.4,-0.15666666666666665
PKA,1.12,710230603>0.4,2.8016666666666667
NDR,1.11,710230603>0.4,0.9008333333333334
PKCH,1.09,710230603>0.4,0.8608333333333333
GRK,-1.09,710230603>0.4,-0.31166666666666665
ATM,-1.07,710230603>0.4,-1.1683333333333334
PAKA,1.07,710230603>0.4,2.4983333333333335
PAKB,1.03,710230603>0.4,0.7183333333333334
ERK,-0.91,710230603>0.4,-3.0258333333333334
BARK2,-0.87,710230603>0.4,-0.09416666666666662
MLK,0.85,710230603>0.4,-0.03166666666666666
MAPKAPK,0.85,710230603>0.4,1.7841666666666667
PDK1,-0.81,710230603>0.4,-2.17
CDK,-0.75,710230603>0.4,-1.4483333333333335
TTK,-0.73,710230603>0.4,-1.1308333333333334
P38,-0.72,710230603>0.4,-2.2133333333333334
NUAK,-0.71,710230603>0.4,-1.1283333333333334
HAL,-0.71,710230603>0.4,0.22416666666666665
NAK,-0.7,710230603>0.4,-1.13
TLK,-0.69,710230603>0.4,-1.1275
CAMKK,-0.55,710230603>0.4,-0.795
BRSK,-0.52,710230603>0.4,-0.7916666666666666
BUD32,-0.52,710230603>0.4,-0.7908333333333334
NIK,-0.52,710230603>0.4,-0.8108333333333333
ULK,-0.52,710230603>0.4,-0.7933333333333333
KHS,-0.51,710230603>0.4,0.5591666666666667
SLK,-0.51,710230603>0.4,-0.7958333333333334
MOS,-0.51,710230603>0.4,0.7474999999999999
PKG,0.5,710230603>0.4,2.416666666666667
PASK,-0.5,710230603>0.4,0.3958333333333333
PEK,-0.48,710230603>0.4,-1.0283333333333333
CLK,-0.48,710230603>0.4,-0.7975
NEK,0.44,710230603>0.4,-0.4308333333333333
STKR,-0.42,710230603>0.4,-0.5416666666666667
RIPK,-0.41,710230603>0.4,1.0216666666666667
JNK,-0.4,710230603>0.4,-2.9683333333333333
MELK,-0.39,710230603>0.4,0.3358333333333334
PRKDC,-0.38,710230603>0.4,-0.8866666666666667
PKD,-0.37,710230603>0.4,1.41
MARK,-0.26,710230603>0.4,1.4791666666666667
ATR,0.25,710230603>0.4,-0.15333333333333332
CK1,0.23,710230603>0.4,-0.785
CHK1,0.22,710230603>0.4,0.05916666666666669
PKCD,0.22,710230603>0.4,1.045
CAMK1,-0.18,710230603>0.4,0.62
QIK,0.17,710230603>0.4,-0.6466666666666666
PDHK,0.13,710230603>0.4,0.49
MTOR,-0.11,710230603>0.4,-1.3183333333333334
FRAY,-0.08,710230603>0.4,-0.3425
MST,-0.06,710230603>0.4,-1.1841666666666666
PHK,0.04,710230603>0.4,1.01
VRK1,-0.03,710230603>0.4,0.08333333333333337
COT,-0.03,710230603>0.4,-0.5508333333333333
ERK,-4.94,710230604>0.15,-3.0258333333333334
PKA,4.37,710230604>0.15,2.8016666666666667
JNK,-4.28,710230604>0.15,-2.9683333333333333
DYRK,-4.17,710230604>0.15,-3.3225
NMO,-3.61,710230604>0.15,-2.720833333333333
P38,-3.29,710230604>0.15,-2.2133333333333334
RSK,3.16,710230604>0.15,2.1691666666666665
PKG,3.12,710230604>0.15,2.416666666666667
PDK1,-3.07,710230604>0.15,-2.17
PAKA,3.07,710230604>0.15,2.4983333333333335
DMPK,3.02,710230604>0.15,2.56
RAD53,2.68,710230604>0.15,2.4116666666666666
AKT,2.65,710230604>0.15,1.5025
PLK,-2.61,710230604>0.15,-1.9749999999999999
STE7,-2.41,710230604>0.15,-2.0541666666666667
STE11,-2.19,710230604>0.15,-1.6941666666666666
MAPKAPK,2.19,710230604>0.15,1.7841666666666667
PHK,2.17,710230604>0.15,1.01
AMPK,2.05,710230604>0.15,2.0633333333333335
PKD,2.01,710230604>0.15,1.41
CK1,-1.99,710230604>0.15,-0.785
PIM,1.99,710230604>0.15,2.0225
GSK,-1.89,710230604>0.15,-1.5658333333333334
PKCD,1.85,710230604>0.15,1.045
MTOR,-1.79,710230604>0.15,-1.3183333333333334
LKB,-1.76,710230604>0.15,-1.585
PKCA,1.68,710230604>0.15,1.8033333333333332
CDK,-1.62,710230604>0.15,-1.4483333333333335
RIPK,1.56,710230604>0.15,1.0216666666666667
MARK,1.55,710230604>0.15,1.4791666666666667
TLK,-1.53,710230604>0.15,-1.1275
NAK,-1.52,710230604>0.15,-1.13
NUAK,-1.51,710230604>0.15,-1.1283333333333334
TTK,-1.47,710230604>0.15,-1.1308333333333334
PRKDC,-1.42,710230604>0.15,-0.8866666666666667
AUR,1.4,710230604>0.15,0.8883333333333333
MST,-1.38,710230604>0.15,-1.1841666666666666
PKCI,1.37,710230604>0.15,1.675
STKR,-1.32,710230604>0.15,-0.5416666666666667
IRAK,-1.31,710230604>0.15,-1.19
NDR,1.22,710230604>0.15,0.9008333333333334
PEK,-1.11,710230604>0.15,-1.0283333333333333
ATM,-1.1,710230604>0.15,-1.1683333333333334
SLK,-1.06,710230604>0.15,-0.7958333333333334
BRSK,-1.06,710230604>0.15,-0.7916666666666666
NIK,-1.05,710230604>0.15,-0.8108333333333333
ULK,-1.04,710230604>0.15,-0.7933333333333333
BUD32,-1.04,710230604>0.15,-0.7908333333333334
CAMKK,-1.03,710230604>0.15,-0.795
CLK,-1.03,710230604>0.15,-0.7975
TAO,-1.02,710230604>0.15,0.6391666666666667
NEK,-0.97,710230604>0.15,-0.4308333333333333
MOS,0.95,710230604>0.15,0.7474999999999999
WNK,0.95,710230604>0.15,0.25999999999999995
PASK,0.94,710230604>0.15,0.3958333333333333
KHS,0.94,710230604>0.15,0.5591666666666667
CK2,-0.89,710230604>0.15,-1.1241666666666668
CAMK1,0.89,710230604>0.15,0.62
PKCH,0.86,710230604>0.15,0.8608333333333333
RAF,-0.76,710230604>0.15,-0.015833333333333366
SGK,0.61,710230604>0.15,1.0708333333333333
MLCK,-0.56,710230604>0.15,-0.15666666666666665
BARK2,0.51,710230604>0.15,-0.09416666666666662
ATR,-0.51,710230604>0.15,-0.15333333333333332
CHK1,-0.45,710230604>0.15,0.05916666666666669
PDHK,0.44,710230604>0.15,0.49
COT,0.36,710230604>0.15,-0.5508333333333333
VRK1,0.34,710230604>0.15,0.08333333333333337
MLK,-0.22,710230604>0.15,-0.03166666666666666
FRAY,-0.21,710230604>0.15,-0.3425
DAPK,0.2,710230604>0.15,0.3441666666666667
GRK,-0.18,710230604>0.15,-0.31166666666666665
IKK,0.18,710230604>0.15,-0.8675
MELK,0.11,710230604>0.15,0.3358333333333334
QIK,-0.09,710230604>0.15,-0.6466666666666666
PKN,-0.09,710230604>0.15,1.355
MSN,-0.09,710230604>0.15,0.1725
CAMK2,0.09,710230604>0.15,-0.47333333333333333
PAKB,-0.07,710230604>0.15,0.7183333333333334
HAL,-0.06,710230604>0.15,0.22416666666666665
ERK,-5.51,710230604>0.2,-3.0258333333333334
DYRK,-5.04,710230604>0.2,-3.3225
JNK,-4.7,710230604>0.2,-2.9683333333333333
PKA,4.31,710230604>0.2,2.8016666666666667
P38,-3.8,710230604>0.2,-2.2133333333333334
PDK1,-3.63,710230604>0.2,-2.17
RSK,3.6,710230604>0.2,2.1691666666666665
PKG,3.5,710230604>0.2,2.416666666666667
NMO,-3.47,710230604>0.2,-2.720833333333333
DMPK,3.08,710230604>0.2,2.56
RAD53,2.96,710230604>0.2,2.4116666666666666
PAKA,2.93,710230604>0.2,2.4983333333333335
PLK,-2.86,710230604>0.2,-1.9749999999999999
PHK,2.68,710230604>0.2,1.01
AKT,2.51,710230604>0.2,1.5025
PIM,2.43,710230604>0.2,2.0225
PKD,2.31,710230604>0.2,1.41
STE7,-2.31,710230604>0.2,-2.0541666666666667
MAPKAPK,2.24,710230604>0.2,1.7841666666666667
GSK,-2.18,710230604>0.2,-1.5658333333333334
CK1,-2.08,710230604>0.2,-0.785
PKCD,2.04,710230604>0.2,1.045
CDK,-1.99,710230604>0.2,-1.4483333333333335
STE11,-1.96,710230604>0.2,-1.6941666666666666
AMPK,1.78,710230604>0.2,2.0633333333333335
IRAK,-1.73,710230604>0.2,-1.19
MST,-1.6,710230604>0.2,-1.1841666666666666
LKB,-1.57,710230604>0.2,-1.585
MTOR,-1.56,710230604>0.2,-1.3183333333333334
AUR,1.56,710230604>0.2,0.8883333333333333
PKCI,1.55,710230604>0.2,1.675
PKCA,1.47,710230604>0.2,1.8033333333333332
TTK,-1.43,710230604>0.2,-1.1308333333333334
NAK,-1.43,710230604>0.2,-1.13
NUAK,-1.42,710230604>0.2,-1.1283333333333334
TLK,-1.41,710230604>0.2,-1.1275
NEK,-1.28,710230604>0.2,-0.4308333333333333
PRKDC,-1.21,710230604>0.2,-0.8866666666666667
STKR,-1.18,710230604>0.2,-0.5416666666666667
RIPK,1.13,710230604>0.2,1.0216666666666667
NIK,-1.06,710230604>0.2,-0.8108333333333333
PEK,-1.04,710230604>0.2,-1.0283333333333333
SLK,-1.03,710230604>0.2,-0.7958333333333334
TAO,-1.02,710230604>0.2,0.6391666666666667
MOS,1.02,710230604>0.2,0.7474999999999999
CAMKK,-1.02,710230604>0.2,-0.795
BRSK,-1.02,710230604>0.2,-0.7916666666666666
BUD32,-1.02,710230604>0.2,-0.7908333333333334
ULK,-1,710230604>0.2,-0.7933333333333333
WNK,0.99,710230604>0.2,0.25999999999999995
ATM,-0.98,710230604>0.2,-1.1683333333333334
CLK,-0.97,710230604>0.2,-0.7975
PDHK,0.97,710230604>0.2,0.49
KHS,0.96,710230604>0.2,0.5591666666666667
RAF,-0.96,710230604>0.2,-0.015833333333333366
PASK,0.96,710230604>0.2,0.3958333333333333
MARK,0.83,710230604>0.2,1.4791666666666667
CK2,-0.75,710230604>0.2,-1.1241666666666668
CAMK1,0.67,710230604>0.2,0.62
BARK2,0.56,710230604>0.2,-0.09416666666666662
MLCK,-0.48,710230604>0.2,-0.15666666666666665
PKCH,0.48,710230604>0.2,0.8608333333333333
VRK1,-0.47,710230604>0.2,0.08333333333333337
NDR,0.45,710230604>0.2,0.9008333333333334
COT,0.4,710230604>0.2,-0.5508333333333333
SGK,0.37,710230604>0.2,1.0708333333333333
CHK1,-0.3,710230604>0.2,0.05916666666666669
IKK,0.29,710230604>0.2,-0.8675
ATR,-0.29,710230604>0.2,-0.15333333333333332
QIK,-0.25,710230604>0.2,-0.6466666666666666
CAMK2,0.24,710230604>0.2,-0.47333333333333333
GRK,-0.07,710230604>0.2,-0.31166666666666665
FRAY,-0.06,710230604>0.2,-0.3425
DAPK,-0.03,710230604>0.2,0.3441666666666667
MLK,-0.03,710230604>0.2,-0.03166666666666666
MELK,-0.03,710230604>0.2,0.3358333333333334
HAL,-0.02,710230604>0.2,0.22416666666666665
MSN,-0.02,710230604>0.2,0.1725
PKN,-0.01,710230604>0.2,1.355
PAKB,-0,710230604>0.2,0.7183333333333334
ERK,-5.18,710230604>0.3,-3.0258333333333334
PKA,4.48,710230604>0.3,2.8016666666666667
JNK,-4.42,710230604>0.3,-2.9683333333333333
DYRK,-4.31,710230604>0.3,-3.3225
PKG,4.03,710230604>0.3,2.416666666666667
RAD53,3.99,710230604>0.3,2.4116666666666666
RSK,3.49,710230604>0.3,2.1691666666666665
PAKA,3.43,710230604>0.3,2.4983333333333335
P38,-3.37,710230604>0.3,-2.2133333333333334
PDK1,-3.16,710230604>0.3,-2.17
NMO,-3.02,710230604>0.3,-2.720833333333333
PHK,2.94,710230604>0.3,1.01
DMPK,2.77,710230604>0.3,2.56
MAPKAPK,2.7,710230604>0.3,1.7841666666666667
PKCD,2.53,710230604>0.3,1.045
PIM,2.44,710230604>0.3,2.0225
LKB,-2.41,710230604>0.3,-1.585
IRAK,-2.29,710230604>0.3,-1.19
PKCA,2.27,710230604>0.3,1.8033333333333332
MTOR,-2.11,710230604>0.3,-1.3183333333333334
AMPK,2.08,710230604>0.3,2.0633333333333335
PKD,2.02,710230604>0.3,1.41
AUR,2.01,710230604>0.3,0.8883333333333333
GSK,-1.9,710230604>0.3,-1.5658333333333334
STE7,-1.81,710230604>0.3,-2.0541666666666667
CK1,-1.78,710230604>0.3,-0.785
PLK,-1.76,710230604>0.3,-1.9749999999999999
AKT,1.72,710230604>0.3,1.5025
CDK,-1.58,710230604>0.3,-1.4483333333333335
STKR,-1.56,710230604>0.3,-0.5416666666666667
STE11,-1.48,710230604>0.3,-1.6941666666666666
PKCI,1.47,710230604>0.3,1.675
CAMK1,1.39,710230604>0.3,0.62
RIPK,1.37,710230604>0.3,1.0216666666666667
MST,-1.26,710230604>0.3,-1.1841666666666666
NUAK,-1.25,710230604>0.3,-1.1283333333333334
MARK,1.22,710230604>0.3,1.4791666666666667
TLK,-1.21,710230604>0.3,-1.1275
NAK,-1.21,710230604>0.3,-1.13
PASK,1.2,710230604>0.3,0.3958333333333333
TTK,-1.19,710230604>0.3,-1.1308333333333334
MOS,1.16,710230604>0.3,0.7474999999999999
RAF,-1.13,710230604>0.3,-0.015833333333333366
KHS,1.11,710230604>0.3,0.5591666666666667
PEK,-1.09,710230604>0.3,-1.0283333333333333
VRK1,-1.06,710230604>0.3,0.08333333333333337
NEK,-1.01,710230604>0.3,-0.4308333333333333
NIK,-0.89,710230604>0.3,-0.8108333333333333
CLK,-0.89,710230604>0.3,-0.7975
BUD32,-0.88,710230604>0.3,-0.7908333333333334
WNK,-0.88,710230604>0.3,0.25999999999999995
BRSK,-0.86,710230604>0.3,-0.7916666666666666
TAO,-0.86,710230604>0.3,0.6391666666666667
ULK,-0.86,710230604>0.3,-0.7933333333333333
SLK,-0.86,710230604>0.3,-0.7958333333333334
CAMKK,-0.85,710230604>0.3,-0.795
BARK2,0.84,710230604>0.3,-0.09416666666666662
COT,0.82,710230604>0.3,-0.5508333333333333
PDHK,0.78,710230604>0.3,0.49
SGK,0.75,710230604>0.3,1.0708333333333333
ATM,-0.74,710230604>0.3,-1.1683333333333334
PRKDC,-0.71,710230604>0.3,-0.8866666666666667
PKCH,0.57,710230604>0.3,0.8608333333333333
IKK,-0.39,710230604>0.3,-0.8675
FRAY,-0.34,710230604>0.3,-0.3425
DAPK,0.33,710230604>0.3,0.3441666666666667
ATR,-0.32,710230604>0.3,-0.15333333333333332
MSN,0.3,710230604>0.3,0.1725
CK2,-0.29,710230604>0.3,-1.1241666666666668
QIK,-0.26,710230604>0.3,-0.6466666666666666
CHK1,0.18,710230604>0.3,0.05916666666666669
CAMK2,-0.18,710230604>0.3,-0.47333333333333333
PAKB,0.16,710230604>0.3,0.7183333333333334
HAL,0.15,710230604>0.3,0.22416666666666665
MLCK,-0.12,710230604>0.3,-0.15666666666666665
PKN,0.12,710230604>0.3,1.355
MLK,0.11,710230604>0.3,-0.03166666666666666
MELK,-0.1,710230604>0.3,0.3358333333333334
NDR,-0.1,710230604>0.3,0.9008333333333334
GRK,-0.09,710230604>0.3,-0.31166666666666665
PKA,4.29,710230604>0.4,2.8016666666666667
ERK,-4.16,710230604>0.4,-3.0258333333333334
PKG,3.47,710230604>0.4,2.416666666666667
DMPK,3.18,710230604>0.4,2.56
DYRK,-3.14,710230604>0.4,-3.3225
PAKA,3.08,710230604>0.4,2.4983333333333335
MTOR,-2.72,710230604>0.4,-1.3183333333333334
MAPKAPK,2.67,710230604>0.4,1.7841666666666667
IRAK,-2.62,710230604>0.4,-1.19
JNK,-2.61,710230604>0.4,-2.9683333333333333
PIM,2.33,710230604>0.4,2.0225
PKD,2.33,710230604>0.4,1.41
LKB,-2.32,710230604>0.4,-1.585
NMO,-2.26,710230604>0.4,-2.720833333333333
PHK,2.09,710230604>0.4,1.01
RAD53,2.06,710230604>0.4,2.4116666666666666
MLK,-1.92,710230604>0.4,-0.03166666666666666
MARK,1.92,710230604>0.4,1.4791666666666667
CK2,-1.89,710230604>0.4,-1.1241666666666668
PKCD,1.89,710230604>0.4,1.045
P38,-1.82,710230604>0.4,-2.2133333333333334
PDK1,-1.82,710230604>0.4,-2.17
PKCI,1.81,710230604>0.4,1.675
AMPK,1.77,710230604>0.4,2.0633333333333335
PRKDC,-1.74,710230604>0.4,-0.8866666666666667
RSK,1.69,710230604>0.4,2.1691666666666665
QIK,-1.68,710230604>0.4,-0.6466666666666666
VRK1,-1.52,710230604>0.4,0.08333333333333337
KHS,1.49,710230604>0.4,0.5591666666666667
MOS,1.48,710230604>0.4,0.7474999999999999
PASK,1.46,710230604>0.4,0.3958333333333333
STE11,-1.44,710230604>0.4,-1.6941666666666666
BARK2,1.42,710230604>0.4,-0.09416666666666662
RIPK,1.41,710230604>0.4,1.0216666666666667
GSK,-1.24,710230604>0.4,-1.5658333333333334
NEK,-1.23,710230604>0.4,-0.4308333333333333
FRAY,-1.17,710230604>0.4,-0.3425
AKT,1.15,710230604>0.4,1.5025
RAF,-1.14,710230604>0.4,-0.015833333333333366
PKCA,1.08,710230604>0.4,1.8033333333333332
PEK,-1.05,710230604>0.4,-1.0283333333333333
CK1,-1,710230604>0.4,-0.785
STE7,-0.99,710230604>0.4,-2.0541666666666667
PAKB,-0.98,710230604>0.4,0.7183333333333334
TLK,-0.98,710230604>0.4,-1.1275
TTK,-0.97,710230604>0.4,-1.1308333333333334
STKR,-0.96,710230604>0.4,-0.5416666666666667
NAK,-0.95,710230604>0.4,-1.13
SGK,0.93,710230604>0.4,1.0708333333333333
NUAK,-0.92,710230604>0.4,-1.1283333333333334
PLK,-0.83,710230604>0.4,-1.9749999999999999
MST,-0.83,710230604>0.4,-1.1841666666666666
CAMK1,0.81,710230604>0.4,0.62
ULK,-0.69,710230604>0.4,-0.7933333333333333
NIK,-0.68,710230604>0.4,-0.8108333333333333
BUD32,-0.67,710230604>0.4,-0.7908333333333334
TAO,-0.67,710230604>0.4,0.6391666666666667
CLK,-0.66,710230604>0.4,-0.7975
CAMKK,-0.66,710230604>0.4,-0.795
WNK,-0.65,710230604>0.4,0.25999999999999995
SLK,-0.65,710230604>0.4,-0.7958333333333334
BRSK,-0.65,710230604>0.4,-0.7916666666666666
CAMK2,-0.64,710230604>0.4,-0.47333333333333333
CDK,-0.61,710230604>0.4,-1.4483333333333335
PKN,0.6,710230604>0.4,1.355
IKK,-0.6,710230604>0.4,-0.8675
ATR,-0.58,710230604>0.4,-0.15333333333333332
HAL,0.57,710230604>0.4,0.22416666666666665
PKCH,0.57,710230604>0.4,0.8608333333333333
COT,-0.55,710230604>0.4,-0.5508333333333333
NDR,-0.5,710230604>0.4,0.9008333333333334
MLCK,0.46,710230604>0.4,-0.15666666666666665
GRK,-0.45,710230604>0.4,-0.31166666666666665
AUR,0.42,710230604>0.4,0.8883333333333333
PDHK,0.4,710230604>0.4,0.49
MSN,-0.25,710230604>0.4,0.1725
ATM,-0.25,710230604>0.4,-1.1683333333333334
MELK,0.23,710230604>0.4,0.3358333333333334
DAPK,-0.15,710230604>0.4,0.3441666666666667
CHK1,0.01,710230604>0.4,0.05916666666666669
